Department,Department Name,Division,Gender,Base Salary,Grade
POL,Department of Police,FSB Traffic Division School Safety Section,F,19689.71,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,19689.71,10
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,M,58798.87,15
POL,Department of Police,PSB 3rd District Patrol,M,59053,P3
POL,Department of Police,FSB Traffic Division School Safety Section,F,19689.71,10
POL,Department of Police,MSB Information Management and Technology Division,M,115099,26
POL,Department of Police,FSB Traffic Division School Safety Section,F,19689.71,10
POL,Department of Police,PSB 6th District Patrol,F,61120,P3
POL,Department of Police,PSB 2nd District Patrol,M,61120,P3
POL,Department of Police,PSB 5th District Patrol,M,61120,P3
POL,Department of Police,PSB 3rd District Patrol,M,67768,P3
POL,Department of Police,PSB 5th District Patrol,F,61120,P3
POL,Department of Police,PSB 4th District Patrol,M,61120,P3
POL,Department of Police,PSB 4th District Patrol,M,72595,P3
POL,Department of Police,PSB 6th District Patrol,M,61120,P3
POL,Department of Police,MSB Training and Education Division,M,72595,P3
POL,Department of Police,PSB 4th District Patrol,M,65476,P3
POL,Department of Police,PSB 2nd District Patrol,F,61120,P3
POL,Department of Police,PSB 2nd District Patrol,M,70139,P3
POL,Department of Police,PSB 2nd District Patrol,F,61120,P3
POL,Department of Police,PSB 3rd District Patrol,M,61120,P3
POL,Department of Police,PSB 6th District Patrol,M,72595,P3
POL,Department of Police,PSB 4th District Patrol,M,72595,P3
POL,Department of Police,PSB 4th District Patrol,M,61120,P3
POL,Department of Police,PSB 3rd District Patrol,F,61120,P3
POL,Department of Police,PSB 4th District Patrol,M,61120,P3
POL,Department of Police,PSB 3rd District Patrol,M,61120,P3
POL,Department of Police,PSB 4th District Patrol,F,61120,P3
POL,Department of Police,PSB 2nd District Patrol,M,72595,P3
POL,Department of Police,PSB 3rd District Patrol,M,61120,P3
POL,Department of Police,MSB Information Management and Technology Division,M,123296.64,28
POL,Department of Police,PSB 5th District Patrol,F,76227,P4
POL,Department of Police,FSB Traffic Division School Safety Section,F,19118.69,10
POL,Department of Police,MSB Information Management and Technology Division,M,103557.56,26
POL,Department of Police,MSB Personnel Division,F,59268.07,16
POL,Department of Police,MSB Communications Division,F,59121.1,19
POL,Department of Police,MSB Communications Division,F,59121.1,19
POL,Department of Police,MSB Communications Division,F,53746.45,19
POL,Department of Police,MSB Communications Division,F,59121.1,19
POL,Department of Police,FSB Traffic Division School Safety Section,F,19023.58,10
POL,Department of Police,FSB Security Services Division,M,46533.74,15
POL,Department of Police,FSB Traffic Division School Safety Section,M,19023.82,10
POL,Department of Police,MSB Training and Education Division,F,54339,P1
POL,Department of Police,PSB 3rd District Patrol,M,52500,P2
POL,Department of Police,PSB 4th District Patrol,M,54339,P2
POL,Department of Police,PSB 6th District Patrol,F,64009.52,16
POL,Department of Police,FSB Traffic Division School Safety Section,F,19023.58,10
POL,Department of Police,MSB Communications Division,F,59121.11,19
POL,Department of Police,PSB 2nd District Patrol,M,61120,P3
POL,Department of Police,PSB 2nd District Patrol,M,61120,P3
POL,Department of Police,PSB 2nd District Patrol,M,61120,P3
POL,Department of Police,PSB 5th District Patrol,F,61120,P3
POL,Department of Police,PSB 4th District Patrol,M,61120,P3
POL,Department of Police,PSB 3rd District Patrol,M,61120,P3
POL,Department of Police,PSB 2nd District Patrol,M,61120,P3
POL,Department of Police,PSB 1st District Patrol,M,63260,P3
POL,Department of Police,PSB 4th District Patrol,M,61120,P3
POL,Department of Police,PSB 1st District Patrol,M,65476,P3
POL,Department of Police,PSB 3rd District Patrol,F,61120,P3
POL,Department of Police,PSB 3rd District Patrol,M,61120,P3
POL,Department of Police,PSB 2nd District Patrol,M,61120,P3
POL,Department of Police,PSB 5th District Patrol,M,61120,P3
POL,Department of Police,PSB 4th District Patrol,M,72595,P3
POL,Department of Police,PSB 4th District Patrol,M,61120,P3
POL,Department of Police,PSB 3rd District Patrol,M,63260,P3
POL,Department of Police,PSB 4th District Patrol,M,59053,P3
POL,Department of Police,PSB 6th District Patrol,F,61120,P3
POL,Department of Police,PSB 4th District Patrol,F,61120,P3
POL,Department of Police,PSB 4th District Patrol,M,61120,P3
POL,Department of Police,PSB 3rd District Patrol,M,61120,P3
POL,Department of Police,PSB 2nd District Patrol,F,61120,P3
POL,Department of Police,PSB 5th District Patrol,F,61120,P3
POL,Department of Police,PSB 5th District Patrol,M,61120,P3
POL,Department of Police,PSB 5th District Patrol,M,61120,P3
POL,Department of Police,PSB 6th District Patrol,M,61120,P3
POL,Department of Police,PSB 2nd District Patrol,M,67768,P3
POL,Department of Police,PSB 5th District Patrol,F,61120,P3
POL,Department of Police,PSB 2nd District Patrol,M,72595,P3
POL,Department of Police,PSB 2nd District Station,F,49769.96,16
POL,Department of Police,MSB Management and Budget Division Central Supply Section,M,42886.5,13
POL,Department of Police,FSB Traffic Division School Safety Section,F,19023.58,10
POL,Department of Police,FSB Traffic Division School Safety Section,M,19023.58,10
POL,Department of Police,MSB Personnel Division Background Section,M,88459.8,21
POL,Department of Police,MSB Communications Division,M,77291.93,21
POL,Department of Police,ISB Criminal Investigations Division Forensic Services Section,F,61071.04,21
POL,Department of Police,MSB Information Management and Technology Division,F,112049.09,28
POL,Department of Police,HQ Office of the Chief,F,78902,18
POL,Department of Police,MSB Communications Division,F,56305.42,21
POL,Department of Police,MSB Communications Division,F,56305.42,19
POL,Department of Police,MSB Communications Division,F,51186.74,17
POL,Department of Police,FSB Traffic Division School Safety Section,M,19025.23,10
POL,Department of Police,MSB Communications Division,F,46168.1,17
POL,Department of Police,PSB 3rd District Patrol,M,67768,P3
POL,Department of Police,MSB Information Management and Technology Division,M,156808.56,M2
POL,Department of Police,PSB 3rd District Patrol,M,56241,P2
POL,Department of Police,PSB 1st District Patrol,M,59053,P3
POL,Department of Police,PSB 6th District Patrol,M,61120,P3
POL,Department of Police,PSB 2nd District Patrol,M,59053,P3
POL,Department of Police,PSB 4th District Patrol,M,56241,P2
POL,Department of Police,PSB 1st District Patrol,M,59053,P3
POL,Department of Police,PSB 3rd District Patrol,M,61120,P3
POL,Department of Police,PSB 5th District Patrol,M,61120,P3
POL,Department of Police,PSB 6th District Patrol,M,59053,P3
POL,Department of Police,PSB 1st District Patrol,F,59053,P3
POL,Department of Police,PSB 6th District Patrol,M,59053,P4
POL,Department of Police,PSB 1st District Patrol,M,59053,P3
POL,Department of Police,PSB 2nd District Patrol,F,59053,P3
POL,Department of Police,PSB 3rd District Patrol,M,65476,P3
POL,Department of Police,PSB 5th District Patrol,F,59053,P3
POL,Department of Police,PSB 1st District Patrol,M,59053,P3
POL,Department of Police,PSB 2nd District Patrol,M,59053,P3
POL,Department of Police,PSB 6th District Patrol,F,59053,P3
POL,Department of Police,PSB 2nd District Patrol,F,59053,P3
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,M,45316.03,15
POL,Department of Police,PSB 3rd District Patrol,M,59053,P4
POL,Department of Police,PSB 4th District Patrol,F,59053,P3
POL,Department of Police,MSB Information Mgmt and Tech Division Warrant Control Section,M,46882.49,16
POL,Department of Police,PSB 5th District Patrol,F,59053,P3
POL,Department of Police,PSB 6th District Patrol,M,59053,P3
POL,Department of Police,PSB 4th District Patrol,M,59053,P3
POL,Department of Police,PSB 1st District Patrol,M,70139,P3
POL,Department of Police,PSB 2nd District Patrol,M,59053,P3
POL,Department of Police,PSB 6th District Patrol,M,59053,P3
POL,Department of Police,MSB Information Mgmt and Tech Division Warrant Control Section,F,46882.49,16
POL,Department of Police,MSB Communications Division,M,54401.28,19
POL,Department of Police,FSB Traffic Division School Safety Section,F,18380.18,10
POL,Department of Police,MSB Communications Division,F,54234.03,19
POL,Department of Police,MSB Communications Division,F,54401.28,19
POL,Department of Police,ISB Criminal Investigations Division Forensic Services Section,F,69268.52,20
POL,Department of Police,FSB Traffic Division School Safety Section,F,18380.18,10
POL,Department of Police,MSB Communications Division,M,54401.27,19
POL,Department of Police,FSB Traffic Division School Safety Section,F,18380.18,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,18380.18,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,18380.18,10
POL,Department of Police,ISB Criminal Investigations Division Crime Laboratory Section,F,81479.88,25
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,M,56195.75,15
POL,Department of Police,MSB Communications Division,M,54401.28,19
POL,Department of Police,MSB Communications Division,F,54401.28,19
POL,Department of Police,MSB Communications Division,M,64611.63,19
POL,Department of Police,MSB Communications Division,F,64611.22,19
POL,Department of Police,MSB Communications Division,F,60315.65,19
POL,Department of Police,FSB Traffic Division School Safety Section,F,18380.18,10
POL,Department of Police,MSB Communications Division,F,54401.27,19
POL,Department of Police,MSB Communications Division,F,54401.27,19
POL,Department of Police,MSB Communications Division,F,54401.27,19
POL,Department of Police,FSB Traffic Division School Safety Section,F,18380.18,10
POL,Department of Police,MSB Communications Division,M,54401.27,19
POL,Department of Police,PSB 2nd District Patrol,M,56241,P4
POL,Department of Police,PSB 3rd District Patrol,M,59053,P3
POL,Department of Police,PSB 3rd District Patrol,M,59053,P3
POL,Department of Police,PSB 2nd District Patrol,M,59053,P3
POL,Department of Police,PSB 4th District Patrol,M,59053,P3
POL,Department of Police,PSB 6th District Patrol,M,59053,P3
POL,Department of Police,PSB 3rd District Patrol,M,59053,P3
POL,Department of Police,PSB 4th District Patrol,M,59053,P3
POL,Department of Police,PSB 2nd District Patrol,M,59053,P3
POL,Department of Police,PSB 2nd District Patrol,F,59053,P3
POL,Department of Police,PSB 3rd District Patrol,M,56241,P2
POL,Department of Police,PSB 2nd District Station,M,59053,P3
POL,Department of Police,PSB 3rd District Patrol,M,65476,P3
POL,Department of Police,PSB 4th District Patrol,M,70139,P3
POL,Department of Police,PSB 5th District Patrol,M,70139,P3
POL,Department of Police,PSB 1st District Patrol,M,56241,P4
POL,Department of Police,PSB 3rd District Patrol,F,59053,P3
POL,Department of Police,MSB Communications Division,M,52561.82,19
POL,Department of Police,PSB 2nd District Patrol,F,59053,P3
POL,Department of Police,PSB 4th District Patrol,M,59053,P3
POL,Department of Police,PSB 2nd District Patrol,M,59053,P3
POL,Department of Police,PSB 3rd District Patrol,M,59053,P3
POL,Department of Police,PSB 4th District Patrol,F,59053,P3
POL,Department of Police,PSB 4th District Patrol,M,61120,P3
POL,Department of Police,PSB 3rd District Patrol,M,59053,P3
POL,Department of Police,PSB 2nd District Patrol,M,59053,P3
POL,Department of Police,PSB 3rd District Patrol,M,59053,P3
POL,Department of Police,FSB Traffic Division School Safety Section,F,18380.18,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,18380.18,10
POL,Department of Police,MSB Communications Division,F,41971,15
POL,Department of Police,FSB Traffic Division School Safety Section,F,18380.18,10
POL,Department of Police,FSB Traffic Division School Safety Section,M,18380.18,10
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,M,85771.18,23
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,F,45315.99,15
POL,Department of Police,MSB Communications Division,F,54401.27,19
POL,Department of Police,MSB Communications Division,F,54401.27,19
POL,Department of Police,MSB Communications Division,M,54401.27,19
POL,Department of Police,MSB Communications Division,F,47783.29,17
POL,Department of Police,MSB Information Management and Technology DivisioinCrime Analysis Section,F,96421.75,M3
POL,Department of Police,MSB Personnel Division Background Section,M,90303.46,21
POL,Department of Police,MSB Communications Division,F,49455.71,17
POL,Department of Police,PSB 2nd District Patrol,F,52000,16
POL,Department of Police,PSB 3rd District Patrol,M,64541,P2
POL,Department of Police,PSB 3rd District Patrol,M,54339,P2
POL,Department of Police,PSB 1st District Patrol,M,54339,P2
POL,Department of Police,PSB 5th District Patrol,F,54339,P2
POL,Department of Police,MSB Information Management and Technology Division Data Systems Section,M,43178.13,14
POL,Department of Police,PSB 3rd District Patrol,M,54339,P2
POL,Department of Police,PSB 6th District Patrol,F,54339,P2
